order_id,order_date,city,state,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age,sales
ORD1000201,2023-09-27,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,3,1959,0,5877.0,Credit Card,Other,48,5877
ORD1000202,2022-04-28,Patna,Bihar,Online,Online Only,Sunglasses,1,3394,25,2545.5,Net Banking,Male,23,3394
ORD1000203,2025-11-08,Trivandrum,Kerala,Offline,Standalone Store,Computer Glasses,2,1266,25,1899.0,Cash,Male,21,2532
ORD1000204,2024-03-11,Pune,Maharashtra,Offline,Online Only,Computer Glasses,3,1444,25,3249.0,Credit Card,Other,47,4332
ORD1000205,2022-05-07,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,2,1645,10,2961.0,Net Banking,Male,43,3290
ORD1000206,2023-06-07,Lucknow,Uttar Pradesh,Offline,Standalone Store,Eyeglasses,3,1940,15,4947.0,UPI,Female,37,5820
ORD1000207,2025-11-28,Cuttack,Odisha,Offline,Online Only,Eyeglasses,1,2847,10,2562.3,Net Banking,Other,55,2847
ORD1000208,2024-04-16,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,2716,0,2716.0,Net Banking,Other,53,2716
ORD1000209,2023-02-05,Chandigarh,Chandigarh,Offline,High Street Store,Computer Glasses,1,2825,10,2542.5,Cash,Male,23,2825
ORD1000210,2023-03-30,Kochi,Kerala,Offline,Mall Store,Sunglasses,2,2838,0,5676.0,Cash,Male,40,5676
ORD1000211,2022-09-28,Cuttack,Odisha,Offline,Standalone Store,Eyeglasses,2,3018,5,5734.2,Debit Card,Male,57,6036
ORD1000212,2022-08-25,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,2,2418,5,4594.2,Net Banking,Male,54,4836
ORD1000213,2023-07-27,Gurugram,Haryana,Online,Online Only,Eyeglasses,1,3631,0,3631.0,Cash,Female,32,3631
ORD1000214,2024-09-03,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,2,2837,15,4822.9,Net Banking,Male,48,5674
ORD1000215,2025-05-22,Kochi,Kerala,Online,Online Only,Sunglasses,1,2403,15,2042.55,Net Banking,Other,61,2403
ORD1000216,2023-02-15,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,2,2707,15,4601.9,Cash,Male,26,5414
ORD1000217,2022-02-11,Delhi,Delhi,Online,Online Only,Computer Glasses,2,3434,5,6524.6,Debit Card,Male,18,6868
ORD1000218,2023-01-08,Mumbai,Maharashtra,Offline,Online Only,Contact Lenses,2,4442,15,7551.4,Credit Card,Male,25,8884
ORD1000219,2024-05-13,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,1671,15,4261.05,Net Banking,Other,47,5013
ORD1000220,2024-08-13,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,3,3697,15,9427.35,Net Banking,Other,43,11091
ORD1000221,2025-11-03,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,1399,20,2238.4,Credit Card,Male,42,2798
ORD1000222,2022-10-24,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,2,3142,10,5655.6,Credit Card,Female,57,6284
ORD1000223,2022-06-21,Hyderabad,Telangana,Offline,Mall Store,Sunglasses,2,4561,10,8209.8,Credit Card,Other,50,9122
ORD1000224,2023-08-19,Bhopal,Madhya Pradesh,Offline,Online Only,Sunglasses,3,2989,10,8070.3,Cash,Other,34,8967
ORD1000225,2022-12-15,Trivandrum,Kerala,Offline,Mall Store,Computer Glasses,1,3853,5,3660.35,Debit Card,Male,31,3853
ORD1000226,2024-03-18,Cuttack,Odisha,Online,Online Only,Contact Lenses,1,4486,5,4261.7,Net Banking,Other,56,4486
ORD1000227,2022-03-31,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,3,996,20,2390.4,Cash,Female,24,2988
ORD1000228,2025-06-16,Kochi,Kerala,Online,Online Only,Sunglasses,3,2834,15,7226.7,Debit Card,Other,44,8502
ORD1000229,2023-01-30,Noida,Uttar Pradesh,Offline,Online Only,Eyeglasses,1,3396,15,2886.6,Debit Card,Other,54,3396
ORD1000230,2023-01-01,Pune,Maharashtra,Offline,Online Only,Sunglasses,3,1749,0,5247.0,Debit Card,Male,21,5247
ORD1000231,2023-12-04,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,2656,15,4515.2,UPI,Female,27,5312
ORD1000232,2022-02-19,Pune,Maharashtra,Online,Online Only,Sunglasses,1,3652,10,3286.8,Credit Card,Female,64,3652
ORD1000233,2022-04-21,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,4027,10,3624.3,Cash,Other,46,4027
ORD1000234,2024-04-26,Noida,Uttar Pradesh,Offline,Online Only,Computer Glasses,3,3170,15,8083.5,UPI,Male,19,9510
ORD1000235,2025-11-18,Kolkata,West Bengal,Online,Online Only,Sunglasses,3,893,10,2411.1,Credit Card,Female,53,2679
ORD1000236,2023-09-23,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,2,2633,10,4739.4,Credit Card,Female,37,5266
ORD1000237,2025-07-31,Lucknow,Uttar Pradesh,Offline,Standalone Store,Sunglasses,3,4124,20,9897.6,Cash,Other,55,12372
ORD1000238,2022-11-20,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,2,1613,5,3064.7,Cash,Male,60,3226
ORD1000239,2025-09-01,Jaipur,Rajasthan,Offline,Standalone Store,Eyeglasses,2,2987,0,5974.0,UPI,Male,35,5974
ORD1000240,2024-07-25,Pune,Maharashtra,Online,Online Only,Sunglasses,1,2438,20,1950.4,Credit Card,Female,29,2438
ORD1000241,2024-04-23,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,1,3734,0,3734.0,Debit Card,Other,59,3734
ORD1000242,2022-12-14,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,1,1402,5,1331.9,Net Banking,Female,26,1402
ORD1000243,2025-01-10,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,4945,15,8406.5,Net Banking,Other,57,9890
ORD1000244,2025-03-21,Chennai,Tamil Nadu,Offline,Standalone Store,Eyeglasses,1,4596,20,3676.8,Credit Card,Other,18,4596
ORD1000245,2023-11-06,Pune,Maharashtra,Offline,Online Only,Computer Glasses,2,4275,0,8550.0,Cash,Other,53,8550
ORD1000246,2023-12-22,Pune,Maharashtra,Offline,Online Only,Eyeglasses,2,3829,20,6126.4,Cash,Male,57,7658
ORD1000247,2023-05-27,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,3507,5,9994.95,UPI,Other,26,10521
ORD1000248,2023-07-25,Mumbai,Maharashtra,Offline,Mall Store,Contact Lenses,2,4306,15,7320.2,UPI,Other,43,8612
ORD1000249,2025-05-06,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,1373,10,1235.7,UPI,Other,43,1373
ORD1000250,2025-10-16,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,3,1184,10,3196.8,Credit Card,Male,44,3552
ORD1000251,2025-03-21,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,4399,10,7918.2,UPI,Male,61,8798
ORD1000252,2025-01-28,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,3,2004,0,6012.0,Net Banking,Female,24,6012
ORD1000253,2022-01-26,Bhopal,Madhya Pradesh,Offline,High Street Store,Eyeglasses,2,4371,20,6993.6,Cash,Other,46,8742
ORD1000254,2022-04-25,Patna,Bihar,Offline,Standalone Store,Sunglasses,3,3512,0,10536.0,Cash,Female,38,10536
ORD1000255,2022-03-16,Gurugram,Haryana,Offline,Mall Store,Contact Lenses,1,1765,25,1323.75,UPI,Female,58,1765
ORD1000256,2022-12-01,Lucknow,Uttar Pradesh,Online,Online Only,Eyeglasses,1,4500,20,3600.0,Credit Card,Female,57,4500
ORD1000257,2024-04-10,Pune,Maharashtra,Online,Online Only,Sunglasses,1,2591,5,2461.45,UPI,Male,47,2591
ORD1000258,2022-04-20,Cuttack,Odisha,Online,Online Only,Sunglasses,3,3281,5,9350.85,Credit Card,Other,36,9843
ORD1000259,2024-05-07,Indore,Madhya Pradesh,Offline,Mall Store,Contact Lenses,2,2878,10,5180.4,Net Banking,Other,62,5756
ORD1000260,2024-10-06,Kolkata,West Bengal,Offline,Online Only,Eyeglasses,1,1084,15,921.4,Credit Card,Male,36,1084
ORD1000261,2025-09-23,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,1567,15,2663.9,Debit Card,Female,64,3134
ORD1000262,2024-03-19,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,2960,10,5328.0,Credit Card,Other,21,5920
ORD1000263,2022-07-22,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,4134,20,3307.2,UPI,Female,56,4134
ORD1000264,2025-09-07,Ranchi,Jharkhand,Offline,Online Only,Sunglasses,3,2280,20,5472.0,Debit Card,Male,51,6840
ORD1000265,2022-02-15,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,853,0,853.0,Debit Card,Female,24,853
ORD1000266,2025-09-15,Jaipur,Rajasthan,Online,Online Only,Computer Glasses,1,3878,0,3878.0,Net Banking,Female,20,3878
ORD1000267,2023-12-08,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,3289,10,8880.3,Net Banking,Female,25,9867
ORD1000268,2025-06-13,Faridabad,Haryana,Offline,High Street Store,Contact Lenses,2,4109,10,7396.2,Net Banking,Male,50,8218
ORD1000269,2022-11-23,Cuttack,Odisha,Online,Online Only,Contact Lenses,3,2942,25,6619.5,Cash,Male,49,8826
ORD1000270,2023-01-02,Hyderabad,Telangana,Offline,Standalone Store,Sunglasses,2,3337,25,5005.5,UPI,Male,54,6674
ORD1000271,2024-08-30,Bengaluru,Karnataka,Offline,Mall Store,Sunglasses,2,1621,20,2593.6,Debit Card,Female,24,3242
ORD1000272,2023-01-11,Hyderabad,Telangana,Offline,Mall Store,Computer Glasses,2,1573,15,2674.1,Net Banking,Male,38,3146
ORD1000273,2024-04-08,Jaipur,Rajasthan,Offline,High Street Store,Contact Lenses,3,4494,0,13482.0,Cash,Male,53,13482
ORD1000274,2023-08-19,Chennai,Tamil Nadu,Offline,High Street Store,Contact Lenses,1,4976,20,3980.8,Credit Card,Female,64,4976
ORD1000275,2023-07-14,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,1,4393,5,4173.35,Cash,Other,19,4393
ORD1000276,2023-07-09,Faridabad,Haryana,Online,Online Only,Sunglasses,3,3989,5,11368.65,Credit Card,Other,22,11967
ORD1000277,2024-05-26,Bengaluru,Karnataka,Offline,Standalone Store,Sunglasses,1,2078,10,1870.2,UPI,Male,51,2078
ORD1000278,2022-03-24,Coimbatore,Tamil Nadu,Offline,High Street Store,Contact Lenses,1,4376,15,3719.6,Debit Card,Male,41,4376
ORD1000279,2023-06-28,Pune,Maharashtra,Online,Online Only,Sunglasses,1,3560,10,3204.0,Net Banking,Male,63,3560
ORD1000280,2025-07-18,Delhi,Delhi,Online,Online Only,Computer Glasses,3,3567,10,9630.9,Debit Card,Female,34,10701
ORD1000281,2023-11-28,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,2,3398,15,5776.6,Cash,Female,42,6796
ORD1000282,2022-06-04,Kochi,Kerala,Online,Online Only,Contact Lenses,3,2100,15,5355.0,Cash,Male,21,6300
ORD1000283,2024-12-14,Gurugram,Haryana,Offline,Standalone Store,Computer Glasses,2,1240,20,1984.0,Net Banking,Other,51,2480
ORD1000284,2025-10-23,Mumbai,Maharashtra,Online,Online Only,Sunglasses,3,1603,0,4809.0,Debit Card,Female,35,4809
ORD1000285,2024-09-01,Noida,Uttar Pradesh,Offline,High Street Store,Contact Lenses,1,2888,10,2599.2,Net Banking,Other,55,2888
ORD1000286,2024-02-01,Ranchi,Jharkhand,Offline,High Street Store,Contact Lenses,2,2421,0,4842.0,Cash,Female,39,4842
ORD1000287,2024-12-11,Patna,Bihar,Online,Online Only,Sunglasses,1,2873,20,2298.4,Credit Card,Male,23,2873
ORD1000288,2024-12-01,Patna,Bihar,Online,Online Only,Eyeglasses,3,1408,10,3801.6,Cash,Other,24,4224
ORD1000289,2025-07-08,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,2,2507,15,4261.9,Net Banking,Female,38,5014
ORD1000290,2022-04-15,Indore,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,2,3480,10,6264.0,Cash,Female,19,6960
ORD1000291,2025-12-23,Gurugram,Haryana,Offline,Mall Store,Computer Glasses,2,2185,0,4370.0,Cash,Female,53,4370
ORD1000292,2024-10-31,Bhubaneswar,Odisha,Offline,Standalone Store,Sunglasses,3,4923,5,14030.55,UPI,Female,57,14769
ORD1000293,2023-05-15,Ahmedabad,Gujarat,Offline,Standalone Store,Sunglasses,3,1935,15,4934.25,UPI,Male,57,5805
ORD1000294,2024-11-25,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,3,2132,10,5756.4,Cash,Male,64,6396
ORD1000295,2025-04-01,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,2,2584,0,5168.0,Cash,Other,37,5168
ORD1000296,2022-10-12,Chandigarh,Chandigarh,Offline,Online Only,Sunglasses,3,2561,15,6530.55,Debit Card,Female,34,7683
ORD1000297,2024-03-29,Bengaluru,Karnataka,Offline,Online Only,Contact Lenses,2,1280,10,2304.0,Debit Card,Other,19,2560
ORD1000298,2022-04-24,Kochi,Kerala,Online,Online Only,Eyeglasses,1,2919,0,2919.0,Cash,Male,34,2919
ORD1000299,2023-01-28,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,2039,15,1733.15,Debit Card,Other,57,2039
ORD1000300,2025-04-28,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,4919,5,9346.1,UPI,Male,20,9838
ORD1000301,2022-08-06,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,2,2051,0,4102.0,Debit Card,Male,47,4102
ORD1000302,2025-03-16,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,3121,5,5929.9,UPI,Female,34,6242
ORD1000303,2025-10-26,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,2,4439,10,7990.2,Net Banking,Other,64,8878
ORD1000304,2024-07-29,Pune,Maharashtra,Online,Online Only,Computer Glasses,2,4462,20,7139.2,Net Banking,Male,25,8924
ORD1000305,2025-12-11,Lucknow,Uttar Pradesh,Offline,Online Only,Computer Glasses,3,3507,15,8942.85,UPI,Male,54,10521
ORD1000306,2024-05-12,Bhopal,Madhya Pradesh,Offline,Mall Store,Eyeglasses,2,1508,25,2262.0,Net Banking,Other,35,3016
ORD1000307,2025-11-26,Kolkata,West Bengal,Offline,Standalone Store,Eyeglasses,1,4525,15,3846.25,Net Banking,Other,58,4525
ORD1000308,2022-11-20,Faridabad,Haryana,Offline,Standalone Store,Sunglasses,1,845,0,845.0,Debit Card,Other,33,845
ORD1000309,2025-10-07,Kochi,Kerala,Offline,High Street Store,Computer Glasses,3,1199,0,3597.0,Credit Card,Male,38,3597
ORD1000310,2025-03-26,Trivandrum,Kerala,Online,Online Only,Computer Glasses,2,1189,0,2378.0,Credit Card,Other,24,2378
ORD1000311,2022-01-16,Delhi,Delhi,Online,Online Only,Contact Lenses,1,3729,20,2983.2,Net Banking,Male,40,3729
ORD1000312,2025-01-23,Cuttack,Odisha,Offline,Mall Store,Contact Lenses,1,4093,20,3274.4,Net Banking,Female,56,4093
ORD1000313,2023-07-19,Jaipur,Rajasthan,Online,Online Only,Contact Lenses,3,2265,15,5775.75,Debit Card,Female,34,6795
ORD1000314,2023-01-28,Cuttack,Odisha,Offline,Mall Store,Eyeglasses,2,1981,5,3763.9,Debit Card,Other,61,3962
ORD1000315,2024-12-27,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,929,15,789.65,Debit Card,Male,57,929
ORD1000316,2024-01-30,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,2,837,5,1590.3,Cash,Female,21,1674
ORD1000317,2025-04-24,Cuttack,Odisha,Online,Online Only,Contact Lenses,1,1719,15,1461.15,UPI,Male,50,1719
ORD1000318,2025-01-10,Pune,Maharashtra,Offline,Standalone Store,Sunglasses,1,1930,5,1833.5,Credit Card,Male,52,1930
ORD1000319,2025-07-18,Delhi,Delhi,Online,Online Only,Contact Lenses,2,1344,0,2688.0,Cash,Male,30,2688
ORD1000320,2022-04-13,Chandigarh,Chandigarh,Online,Online Only,Contact Lenses,1,4609,0,4609.0,Debit Card,Other,63,4609
ORD1000321,2025-07-05,Kochi,Kerala,Offline,High Street Store,Sunglasses,1,2831,10,2547.9,UPI,Male,61,2831
ORD1000322,2022-06-12,Cuttack,Odisha,Online,Online Only,Sunglasses,1,1070,20,856.0,Cash,Other,64,1070
ORD1000323,2025-05-18,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,1719,5,1633.05,UPI,Other,37,1719
ORD1000324,2022-05-17,Kolkata,West Bengal,Online,Online Only,Eyeglasses,1,3423,5,3251.85,Net Banking,Male,20,3423
ORD1000325,2023-01-14,Faridabad,Haryana,Online,Online Only,Sunglasses,1,1964,5,1865.8,Net Banking,Other,21,1964
ORD1000326,2022-11-22,Kochi,Kerala,Online,Online Only,Sunglasses,2,1230,0,2460.0,Credit Card,Male,63,2460
ORD1000327,2022-11-24,Gurugram,Haryana,Online,Online Only,Computer Glasses,3,3431,0,10293.0,Credit Card,Male,41,10293
ORD1000328,2024-10-09,Faridabad,Haryana,Online,Online Only,Computer Glasses,3,2840,15,7242.0,UPI,Female,54,8520
ORD1000329,2023-01-13,Bhopal,Madhya Pradesh,Offline,High Street Store,Contact Lenses,3,1605,20,3852.0,UPI,Female,63,4815
ORD1000330,2022-05-20,Bhubaneswar,Odisha,Offline,Mall Store,Contact Lenses,3,2667,25,6000.75,UPI,Female,24,8001
ORD1000331,2025-11-07,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,3,1683,15,4291.65,Cash,Female,63,5049
ORD1000332,2025-10-28,Trivandrum,Kerala,Online,Online Only,Contact Lenses,2,1623,5,3083.7,Debit Card,Female,20,3246
ORD1000333,2024-07-07,Pune,Maharashtra,Online,Online Only,Sunglasses,2,2595,10,4671.0,Debit Card,Male,40,5190
ORD1000334,2023-04-21,Trivandrum,Kerala,Offline,Standalone Store,Eyeglasses,1,3969,10,3572.1,UPI,Other,59,3969
ORD1000335,2025-09-12,Ahmedabad,Gujarat,Offline,Standalone Store,Contact Lenses,3,3536,10,9547.2,UPI,Female,34,10608
ORD1000336,2024-01-12,Jaipur,Rajasthan,Online,Online Only,Sunglasses,3,4868,10,13143.6,Credit Card,Other,64,14604
ORD1000337,2022-04-11,Trivandrum,Kerala,Offline,Standalone Store,Sunglasses,1,3175,20,2540.0,Cash,Female,54,3175
ORD1000338,2025-12-24,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,2089,20,3342.4,UPI,Male,20,4178
ORD1000339,2024-03-06,Jaipur,Rajasthan,Offline,Online Only,Eyeglasses,3,1786,10,4822.2,Debit Card,Other,20,5358
ORD1000340,2025-04-02,Mumbai,Maharashtra,Offline,High Street Store,Computer Glasses,1,2154,0,2154.0,Credit Card,Female,32,2154
ORD1000341,2024-06-08,Trivandrum,Kerala,Online,Online Only,Computer Glasses,1,2217,0,2217.0,Debit Card,Female,41,2217
ORD1000342,2022-12-11,Jaipur,Rajasthan,Online,Online Only,Eyeglasses,3,4932,5,14056.2,UPI,Female,22,14796
ORD1000343,2022-08-19,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,2,1712,0,3424.0,UPI,Male,30,3424
ORD1000344,2025-05-31,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,1,3910,20,3128.0,Debit Card,Female,46,3910
ORD1000345,2025-12-03,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,3,3544,10,9568.8,Debit Card,Female,57,10632
ORD1000346,2025-12-07,Patna,Bihar,Online,Online Only,Computer Glasses,2,4729,20,7566.4,Net Banking,Male,50,9458
ORD1000347,2022-02-10,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,2,3182,15,5409.4,Debit Card,Other,50,6364
ORD1000348,2023-04-20,Pune,Maharashtra,Offline,Online Only,Contact Lenses,3,2503,5,7133.55,Credit Card,Other,62,7509
ORD1000349,2022-02-22,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,1,2515,15,2137.75,Credit Card,Other,44,2515
ORD1000350,2025-02-27,Ahmedabad,Gujarat,Offline,High Street Store,Eyeglasses,2,1355,20,2168.0,Credit Card,Other,48,2710
ORD1000351,2023-06-10,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,3518,5,10026.3,Credit Card,Other,47,10554
ORD1000352,2024-11-18,Patna,Bihar,Offline,Mall Store,Eyeglasses,3,4797,0,14391.0,Debit Card,Other,19,14391
ORD1000353,2025-03-13,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,2,1387,10,2496.6,Net Banking,Male,56,2774
ORD1000354,2023-04-16,Kochi,Kerala,Offline,Mall Store,Sunglasses,2,3916,5,7440.4,Cash,Male,58,7832
ORD1000355,2024-10-12,Delhi,Delhi,Online,Online Only,Computer Glasses,1,1806,0,1806.0,Cash,Other,47,1806
ORD1000356,2024-02-04,Ranchi,Jharkhand,Offline,High Street Store,Eyeglasses,3,2046,15,5217.3,UPI,Other,45,6138
ORD1000357,2025-06-29,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,2044,15,5212.2,UPI,Other,39,6132
ORD1000358,2022-11-26,Kochi,Kerala,Online,Online Only,Contact Lenses,2,1839,15,3126.3,Net Banking,Female,34,3678
ORD1000359,2025-07-14,Gurugram,Haryana,Online,Online Only,Sunglasses,2,1684,5,3199.6,UPI,Female,43,3368
ORD1000360,2024-07-07,Indore,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,3,3152,25,7092.0,Cash,Other,64,9456
ORD1000361,2025-06-05,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,4546,10,4091.4,Credit Card,Other,29,4546
ORD1000362,2023-07-11,Cuttack,Odisha,Offline,Mall Store,Contact Lenses,3,827,0,2481.0,UPI,Male,23,2481
ORD1000363,2023-08-27,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,3,4798,15,12234.9,Net Banking,Male,40,14394
ORD1000364,2024-08-01,Mumbai,Maharashtra,Offline,Mall Store,Sunglasses,2,4352,5,8268.8,UPI,Male,46,8704
ORD1000365,2022-08-23,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,837,10,753.3,Net Banking,Other,46,837
ORD1000366,2023-01-27,Chandigarh,Chandigarh,Online,Online Only,Eyeglasses,1,1897,5,1802.15,UPI,Female,19,1897
ORD1000367,2023-02-26,Bengaluru,Karnataka,Online,Online Only,Sunglasses,3,3954,15,10082.7,Credit Card,Male,44,11862
ORD1000368,2022-04-07,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,3,3695,25,8313.75,Credit Card,Male,45,11085
ORD1000369,2022-10-26,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,4915,20,3932.0,Credit Card,Female,54,4915
ORD1000370,2022-04-07,Bengaluru,Karnataka,Offline,Mall Store,Eyeglasses,3,4978,5,14187.3,Debit Card,Other,22,14934
ORD1000371,2025-03-27,Chennai,Tamil Nadu,Offline,High Street Store,Eyeglasses,3,4762,15,12143.1,Net Banking,Male,51,14286
ORD1000372,2025-01-20,Bhubaneswar,Odisha,Offline,Online Only,Sunglasses,1,2654,20,2123.2,Credit Card,Male,41,2654
ORD1000373,2024-01-11,Ranchi,Jharkhand,Offline,Standalone Store,Eyeglasses,2,3054,10,5497.2,UPI,Other,63,6108
ORD1000374,2024-05-06,Coimbatore,Tamil Nadu,Offline,Online Only,Sunglasses,1,4475,15,3803.75,Debit Card,Male,32,4475
ORD1000375,2022-07-17,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,3,4432,15,11301.6,UPI,Other,20,13296
ORD1000376,2022-01-18,Cuttack,Odisha,Online,Online Only,Eyeglasses,1,1758,5,1670.1,Cash,Female,41,1758
ORD1000377,2023-11-20,Cuttack,Odisha,Offline,Standalone Store,Computer Glasses,2,3745,0,7490.0,UPI,Female,32,7490
ORD1000378,2023-08-18,Ahmedabad,Gujarat,Offline,Mall Store,Computer Glasses,1,3052,10,2746.8,Net Banking,Female,61,3052
ORD1000379,2023-10-16,Mumbai,Maharashtra,Offline,Online Only,Contact Lenses,1,1815,0,1815.0,Credit Card,Male,39,1815
ORD1000380,2025-12-29,Kolkata,West Bengal,Offline,Mall Store,Contact Lenses,2,915,10,1647.0,Debit Card,Female,25,1830
ORD1000381,2023-05-11,Pune,Maharashtra,Online,Online Only,Sunglasses,3,4587,0,13761.0,UPI,Male,38,13761
ORD1000382,2024-06-07,Faridabad,Haryana,Offline,Online Only,Computer Glasses,2,2812,5,5342.8,Cash,Other,63,5624
ORD1000383,2025-05-23,Trivandrum,Kerala,Online,Online Only,Contact Lenses,3,964,5,2747.4,Net Banking,Female,62,2892
ORD1000384,2024-03-05,Noida,Uttar Pradesh,Offline,Mall Store,Sunglasses,1,2842,15,2415.7,Debit Card,Male,25,2842
ORD1000385,2023-12-10,Delhi,Delhi,Online,Online Only,Contact Lenses,3,1012,15,2580.6,Credit Card,Male,58,3036
ORD1000386,2024-05-01,Mumbai,Maharashtra,Offline,Standalone Store,Eyeglasses,1,3735,10,3361.5,Credit Card,Other,32,3735
ORD1000387,2022-02-23,Bhopal,Madhya Pradesh,Offline,Online Only,Computer Glasses,2,3519,10,6334.2,Net Banking,Female,49,7038
ORD1000388,2023-11-09,Chandigarh,Chandigarh,Offline,Standalone Store,Contact Lenses,2,800,10,1440.0,Credit Card,Female,58,1600
ORD1000389,2022-12-19,Bengaluru,Karnataka,Offline,Mall Store,Contact Lenses,1,2748,0,2748.0,Net Banking,Male,43,2748
